NetworkID_All	Name_map	NetworkID	MappingID	Label_db	detected	NodeType	ChEBI	HMDB.lip	KEGG	HMDB.accession	Ensembl	Uniprot	X8_adj.pval	X8_logFC	X8_pval	X8_significance	X7_adj.pval	X7_logFC	X7_pval	X7_significance	X6_adj.pval	X6_logFC	X6_pval	X6_significance	X5_adj.pval	X5_logFC	X5_pval	X5_significance	X4_adj.pval	X4_logFC	X4_pval	X4_significance	X3_adj.pval	X3_logFC	X3_pval	X3_significance	X2_adj.pval	X2_logFC	X2_pval	X2_significance	X1_adj.pval	X1_logFC	X1_pval	X1_significance	MaxSig	Differential.feature	Label_Sig	Color8	Color7	Color6	Color5	Color4	Color3	Color2	Color1	ColorAny	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny	ID	Map_No	Name	name
2078	Ubiquinol Q10_M+NH3_feature1	R122	64183	CoQH2	*	Metabolite	64183	HMDB0013111		HMDB0013111			1	-0.392039652760538	0.0560522863567728	-1.25140666795966	1	0.0642718936653739	0.7438386213427	0.128521276097282	1	0.0682273167692538	0.728719478382333	0.137439621800986	1	-0.2099825092911	0.319218343891445	-0.495912159859137	1	0.209563373379832	0.233177397207165	0.632313549727573	1	-0.217053650120658	0.21742210775337	-0.662696298395334	1	0.0612815900780996	0.723468189862497	0.140580559598014	1	-0.0633811571374396	0.714429404699337	-0.146040678929338	-1.25140666795966			-0.392039652760538	0.0642718936653739	0.0682273167692538	-0.2099825092911	0.209563373379832	-0.217053650120658	0.0612815900780996	-0.0633811571374396	-0.392039652760538	0.392039652760538	0.1	0.1	0.2099825092911	0.209563373379832	0.217053650120658	0.1	0.1	0.392039652760538	Exp_33	406	Ubiquinol-10	ChEBI
2079	beta-guanidinopropionate	K533	C03065	3-Guanidinopropanoate	*	Metabolite	15968	HMDB0013222	C03065	HMDB0013222			1	0.14226332599449	0.255564384546633	0.592499669577017	1	0.380398882938001	0.00485765764610852	2.31357309629193	1	0.184817110982902	0.143477246303835	0.84321696714052	1	-0.156999351019014	0.21098246245473	-0.675753643165248	1	0.434896113992389	0.0488210265496775	1.31139309300213	1	0.0308723259548551	0.883854924890509	0.053619013821822	1	-0.0175913049748812	0.933650114986231	-0.0298158449684212	1	0.0236840927791712	0.910758966011112	0.0405965446317684	2.31357309629193	*	3-Guanidinopropanoate	0.14226332599449	0.380398882938001	0.184817110982902	-0.156999351019014	0.434896113992389	0.0308723259548551	-0.0175913049748812	0.0236840927791712	0.434896113992389	0.14226332599449	0.380398882938001	0.184817110982902	0.156999351019014	0.434896113992389	0.1	0.1	0.1	0.434896113992389	Exp_139	55	Beta-Guanidinopropionic acid	KEGG
2080	Protein N6,N6-dimethyl-L-lysine	K654	C05545	Protein N6,N6-dimethyl-L-lysine		Metabolite	172425, 8552	HMDB0013287		HMDB0013287																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		630	Protein N6,N6-dimethyl-L-lysine	KEGG
2081	Chloroacetaldehyde	K732	C06754	Chloroacetaldehyde		Metabolite	27871	HMDB0013860		HMDB0013860																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		270	Chloroacetaldehyde	KEGG
2082	Tamoxifen	K736, H908	C07108, HMDB0014813	Tamoxifen		Metabolite	41774	HMDB0014813	C07108	HMDB0014813																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		320	Tamoxifen	KEGG, HMDB
2083	Isoniazid	K735	C07054	Isoniazid		Metabolite	6030	HMDB0015086		HMDB0015086																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		364	Isoniazid	KEGG
2084	Trichloroethene	K734	C06790	Trichloroethene		Metabolite	16602	HMDB0029593		HMDB0029593																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		103	Trichloroethylene	KEGG
2085	5-Hydroxyisourate	K749	C11821	5-Hydroxyisourate		Metabolite	18072	HMDB0030097		HMDB0030097																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		225	5-hydroxyisouric acid	KEGG
2086	Chloroacetic acid	K733	C06755	Chloroacetic acid		Metabolite	27869	HMDB0031331		HMDB0031331																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		269	Chloroacetic acid	KEGG
2087	Phosphatidyl-N-dimethylethanolamine	K576	C04308	Phosphatidyl-N-dimethylethanolamine		Metabolite	271436, 17152	HMDB0032231		HMDB0032231																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		431	Dimethylethanolamine	KEGG
2088	Riboflavin cyclic-4',5'-phosphate	K805	C16071	Riboflavin cyclic-4',5'-phosphate		Metabolite	15045	HMDB0059614		HMDB0059614																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		876	Riboflavin cyclic-4',5'-phosphate	KEGG
2089	sn-Glycero-3-phosphoethanolamine	K448	C01233	sn-Glycero-3-phosphoethanolamine		Metabolite	16929, 57952, 52330	HMDB0059660, HMDB0000114		HMDB0059660, HMDB0000114																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		129	sn-glycero-3-Phosphoethanolamine	KEGG
2090	CMP-2-aminoethylphosphonate	K662	C05673	CMP-2-aminoethylphosphonate		Metabolite	3276	HMDB0060067		HMDB0060067																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		477	CMP-2-aminoethylphosphonate	KEGG
2091	CMP-N-trimethyl-2-aminoethylphosphonate	K663	C05674	CMP-N-trimethyl-2-aminoethylphosphonate		Metabolite	3281	HMDB0060072		HMDB0060072																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		478	CMP-N-trimethyl-2-aminoethylphosphonate	KEGG
2092	Benzo[a]pyrene-4,5-oxide	K776	C14851	Benzo[a]pyrene-4,5-oxide		Metabolite	34560	HMDB0060091		HMDB0060091																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		479	Benzo[a]pyrene-4,5-oxide	KEGG
2093	4,8,12-Trimethyltridecanoyl-CoA	K740	C07296	4,8,12-Trimethyltridecanoyl-CoA		Metabolite	15495	HMDB0060167		HMDB0060167																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		480	4,8,12-Trimethyltridecanoyl-CoA	KEGG
2094	Sedoheptulose 1,7-bisphosphate	K335	C00447	Sedoheptulose 1,7-bisphosphate		Metabolite	17969	HMDB0060274		HMDB0060274																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		827	Sedoheptulose 1,7-bisphosphate	KEGG
2095	Hydrogen cyanide	K456	C01326	Hydrogen cyanide		Metabolite	18407	HMDB0060292		HMDB0060292																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		251	Hydrogen cyanide	KEGG
2096	(+)-7-Isojasmonic acid CoA	K824	C16339	(+)-7-Isojasmonic acid CoA		Metabolite	80460	HMDB0060298		HMDB0060298																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		481	(+)-7-Isojasmonic acid CoA	KEGG
2097	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene	K765	C14793	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene		Metabolite	33993	HMDB0060299		HMDB0060299																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		482	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene	KEGG
2098	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene	K763	C14791	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene		Metabolite	33995	HMDB0060300		HMDB0060300																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		483	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene	KEGG
2099	(1S,2R)-Naphthalene 1,2-oxide	K762	C14787	(1S,2R)-Naphthalene 1,2-oxide		Metabolite	34001	HMDB0060301		HMDB0060301																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		385	(1S,2R)-Naphthalene 1,2-oxide	KEGG
2100	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene	K764	C14792	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene		Metabolite	34000	HMDB0060302		HMDB0060302																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		484	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene	KEGG
2101	(25R)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA	K846	C17345	(25R)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA		Metabolite	81018, 48474	HMDB0060304		HMDB0060304																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		394	(25R)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA	KEGG
2102	(25R)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA	K800	C15613	(25R)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA		Metabolite	37642	HMDB0060305		HMDB0060305																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		880	(25R)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA	KEGG
2103	(2E,6Z,9Z,12Z,15Z,18Z)-Tetracosahexaenoyl-CoA	K830, H921, H922	C16387, HMDB0060308	(2E,6Z,9Z,12Z,15Z,18Z)-Tetracosahexa-2,6,9,12,15,18-enoyl-CoA		Metabolite	37643, 80481, 76447, 80481, 76447	HMDB0060307, HMDB0060308	C16387	HMDB0060307, HMDB0060308																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		416	(2E,6Z,9Z,12Z,15Z,18Z)-Tetracosahexa-2,6,9,12,15,18-enoyl-CoA	KEGG, HMDB
2104	(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA	K807	C16165	(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA		Metabolite	63539	HMDB0060311		HMDB0060311																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		870	(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA	KEGG
2105	(6Z,9Z,12Z,15Z,18Z,21Z)-3-Oxotetracosahexaenoyl-CoA	K829	C16376	(6Z,9Z,12Z,15Z,18Z,21Z)-3-Oxotetracosahexaenoyl-CoA		Metabolite	65131	HMDB0060313		HMDB0060313																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		871	(6Z,9Z,12Z,15Z,18Z,21Z)-3-Oxotetracosahexa-6,9,12,15,18,21-enoyl-CoA	KEGG
2106	(6Z,9Z,12Z,15Z,18Z)-3-Oxotetracosapentaenoyl-CoA	K831	C16389	(6Z,9Z,12Z,15Z,18Z)-3-Oxotetracosapentaenoyl-CoA		Metabolite	80483, 76449	HMDB0060315		HMDB0060315																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		417	(6Z,9Z,12Z,15Z,18Z)-3-Oxotetracosapenta-6,9,12,15,18-enoyl-CoA	KEGG
2107	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	K771	C14806	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene		Metabolite	34100	HMDB0060326		HMDB0060326																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		485	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	KEGG
2108	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene	K770	C14805	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene		Metabolite	34101	HMDB0060327		HMDB0060327																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		486	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene	KEGG
2109	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	K769	C14804	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene		Metabolite	34102	HMDB0060329		HMDB0060329																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		487	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	KEGG
2110	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	K768	C14803	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene		Metabolite	34103	HMDB0060330		HMDB0060330																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		488	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	KEGG
2111	1-Nitronaphthalene-5,6-oxide	K766	C14800	1-Nitronaphthalene-5,6-oxide		Metabolite	34105	HMDB0060331		HMDB0060331																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		489	1-Nitronaphthalene-5,6-oxide	KEGG
2112	1-Nitronaphthalene-7,8-oxide	K767	C14802	1-Nitronaphthalene-7,8-oxide		Metabolite	34106	HMDB0060332		HMDB0060332																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		490	1-Nitronaphthalene-7,8-oxide	KEGG
2113	1,1-Dichloroethylene epoxide	K780	C14857	1,1-Dichloroethylene epoxide		Metabolite	34032	HMDB0060333		HMDB0060333																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		491	1,1-Dichloroethylene epoxide	KEGG
2114	1,2-Dibromoethane	K746	C11088	1,2-Dibromoethane		Metabolite	28534	HMDB0060334		HMDB0060334																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		286	1,2-Dibromoethane	KEGG
2115	2-(S-Glutathionyl)acetyl chloride	K786	C14865	2-(S-Glutathionyl)acetyl chloride		Metabolite	34253	HMDB0060342		HMDB0060342																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		492	2-(S-Glutathionyl)acetyl chloride	KEGG
2116	2-(S-Glutathionyl)acetyl glutathione	K784	C14863	2-(S-Glutathionyl)acetyl glutathione		Metabolite	34254	HMDB0060343		HMDB0060343																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		493	2-(S-Glutathionyl)acetyl glutathione	KEGG
2117	2-Bromoacetaldehyde	K788	C14870	2-Bromoacetaldehyde		Metabolite	34263	HMDB0060344		HMDB0060344																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		494	2-Bromoacetaldehyde	KEGG
2118	2-trans,6-trans-Farnesal	K549	C03461	2-trans,6-trans-Farnesal		Metabolite	15894	HMDB0060356		HMDB0060356																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		48	2-trans,6-trans-Farnesal	KEGG
2119	2,2-Dichloroacetaldehyde	K781	C14858	2,2-Dichloroacetaldehyde		Metabolite	34214	HMDB0060357		HMDB0060357																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		495	2,2-Dichloroacetaldehyde	KEGG
2120	2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene	K775	C14848	2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene		Metabolite	34228	HMDB0060358		HMDB0060358																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		496	2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene	KEGG
2121	2,4-Diamino-6-nitrotoluene	K832	C16396	2,4-Diamino-6-nitrotoluene		Metabolite	19342	HMDB0060362		HMDB0060362																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		375	2,4-Diamino-6-nitrotoluene	KEGG
2122	2,5-Dioxopentanoate	K332	C00433	2,5-Dioxopentanoate		Metabolite	17415, 58136	HMDB0060365		HMDB0060365																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		176	2,5-Dioxopentanoate	KEGG
2123	3-Oxo-OPC4-CoA	K823	C16338	3-Oxo-OPC4-CoA		Metabolite	80459	HMDB0060375		HMDB0060375																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		497	3-Oxo-OPC4-CoA	KEGG
2124	3-Oxo-OPC6-CoA	K820	C16334	3-Oxo-OPC6-CoA		Metabolite	80455	HMDB0060376		HMDB0060376																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		498	3-Oxo-OPC6-CoA	KEGG
2125	3-Oxo-OPC8-CoA	K817	C16330	3-Oxo-OPC8-CoA		Metabolite	80451	HMDB0060377		HMDB0060377																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		499	3-Oxo-OPC8-CoA	KEGG
2126	3-Oxoadipyl-CoA	K496	C02232	3-Oxoadipyl-CoA		Metabolite	15490	HMDB0060378		HMDB0060378																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		735	3-Oxoadipyl-CoA	KEGG
2127	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene	K774	C14847	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene		Metabolite	34324	HMDB0060381		HMDB0060381																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		500	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene	KEGG
2128	4-Glutathionyl cyclophosphamide	K748	C11583	4-Glutathionyl cyclophosphamide		Metabolite	1831	HMDB0060387		HMDB0060387																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		501	4-Glutathionyl cyclophosphamide	KEGG
2129	4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene	K778	C14855	4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene		Metabolite	34374	HMDB0060391		HMDB0060391																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		502	4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene	KEGG
2130	5-Methyl-3-oxo-4-hexenoyl-CoA	K835	C16471	5-Methyl-3-oxo-4-hexenoyl-CoA		Metabolite	80514	HMDB0060399		HMDB0060399																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		503	5-Methyl-3-oxo-4-hexenoyl-CoA	KEGG
2131	6-Thioguanosine monophosphate	K842	C16619	6-Thioguanosine monophosphate		Metabolite	80613	HMDB0060415		HMDB0060415																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		504	6-Thioguanosine monophosphate	KEGG
2132	6-Thioxanthine 5'-monophosphate	K841	C16618	6-Thioxanthine 5'-monophosphate		Metabolite	80612	HMDB0060418		HMDB0060418																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		505	6-Thioxanthine 5'-monophosphate	KEGG
2133	7-Methyl-3-oxo-6-octenoyl-CoA	K833	C16466	7-Methyl-3-oxo-6-octenoyl-CoA		Metabolite	52043	HMDB0060421		HMDB0060421																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		884	7-Methyl-3-oxo-6-octenoyl-CoA	KEGG
2134	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	K779	C14856	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene		Metabolite	34479	HMDB0060423		HMDB0060423																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		386	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	KEGG
2135	Acetylhydrazine	K741	C07447	Acetylhydrazine		Metabolite	2422, 48978	HMDB0060428		HMDB0060428																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		354	Acetylhydrazine	KEGG
2136	Aflatoxin B1exo-8,9-epoxide-GSH	K747	C11278	Aflatoxin B1exo-8,9-epoxide-GSH		Metabolite	2505	HMDB0060431		HMDB0060431																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		355	Aflatoxin B1exo-8,9-epoxide-GSH	KEGG
2137	Aldophosphamide	K742	C07645	Aldophosphamide		Metabolite	2560	HMDB0060433, HMDB0060437		HMDB0060433, HMDB0060437																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		506	Aldophosphamide	KEGG
2138	Aminofructose 6-phosphate	K754	C12214	Aminofructose 6-phosphate		Metabolite	31203	HMDB0060436		HMDB0060436																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		507	Aminofructose 6-phosphate	KEGG
2139	Androstan-3alpha,17beta-diol	K560	C03852	Androstan-3alpha,17beta-diol		Metabolite	18011	HMDB0060437		HMDB0060437																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		220	androstane-3alpha,17beta-diol	KEGG
2140	Benzo[a]pyrene-7,8-dihydrodiol	K777	C14852	Benzo[a]pyrene-7,8-dihydrodiol		Metabolite	34562	HMDB0060438		HMDB0060438																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		508	Benzo[a]pyrene-7,8-diol	KEGG
2141	Bromobenzene-2,3-oxide	K773	C14840	Bromobenzene-2,3-oxide		Metabolite	34587	HMDB0060446		HMDB0060446																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		509	Bromobenzene-2,3-oxide	KEGG
2142	Bromobenzene-3,4-oxide	K772	C14839	Bromobenzene-3,4-oxide		Metabolite	34589	HMDB0060448		HMDB0060448																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		510	Bromobenzene-3,4-oxide	KEGG
2143	Chloroacetyl chloride	K782	C14859	Chloroacetyl chloride		Metabolite	34624	HMDB0060452		HMDB0060452																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		511	Chloroacetyl chloride	KEGG
2144	cis-3-Chloroacrylic acid	K729	C06615	cis-3-Chloroacrylic acid		Metabolite	194631	HMDB0060457		HMDB0060457																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		512	cis-3-Chloroacrylic acid	KEGG
2145	cis-3-Chloroallyl aldehyde	K825	C16348	cis-3-Chloroallyl aldehyde		Metabolite	80465	HMDB0060458		HMDB0060458																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		513	cis-3-Chloroallyl aldehyde	KEGG
2146	Citalopram aldehyde	K840	C16612	Citalopram aldehyde		Metabolite	80607	HMDB0060462		HMDB0060462																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		514	Citalopram aldehyde	KEGG
2147	Citalopram propionic acid	K839	C16610	Citalopram propionic acid		Metabolite	80605	HMDB0060463		HMDB0060463																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		515	Citalopram propionic acid	KEGG
2148	D-Fructose 1-phosphate	K431	C01094	D-Fructose 1-phosphate		Metabolite	18105, 166709, 37515, 139419	HMDB0060467, HMDB0001076, HMDB0000399		HMDB0060467, HMDB0001076, HMDB0000399																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		232	D-fructose 1-phosphate	KEGG
2149	Glutamate	K291	C00302	Glutamate		Metabolite	18237	HMDB0060475		HMDB0060475																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		239	DL-Glutamate	KEGG
2150	gamma-Glutamyl-beta-aminopropiononitrile	K712	C06114	gamma-Glutamyl-beta-aminopropiononitrile		Metabolite	28092	HMDB0060477		HMDB0060477																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		277	gamma-Glutamyl-beta-aminopropiononitrile	KEGG
2151	gamma-Glutamyl-beta-cyanoalanine	K670	C05711	gamma-Glutamyl-beta-cyanoalanine		Metabolite	10565	HMDB0060478		HMDB0060478																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		372	gamma-Glutamyl-beta-cyanoalanine	KEGG
2152	Glutathione episulfonium ion	K790	C14874	Glutathione episulfonium ion		Metabolite	34777	HMDB0060479		HMDB0060479																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		516	Glutathione episulfonium ion	KEGG
2153	Iminoerythrose 4-phosphate	K755	C12215	Iminoerythrose 4-phosphate		Metabolite	31692	HMDB0060483		HMDB0060483																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		517	Iminoerythrose 4-phosphate	KEGG
2154	Indolepyruvate	K300	C00331	Indolepyruvate		Metabolite	29750	HMDB0060484		HMDB0060484																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		305	Indolepyruvate	KEGG
2155	L-Formylkynurenine	K516	C02700	L-Formylkynurenine		Metabolite	30249, 58629	HMDB0060485		HMDB0060485																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		307	L-Formylkynurenine	KEGG
